image,mask_path,cloth_image
raw_data/train/images/04288_00.jpg,raw_data/train/image-parse-v3/04288_00.png,raw_data/train/cloth/04288_00.jpg
raw_data/train/images/04289_00.jpg,raw_data/train/image-parse-v3/04289_00.png,raw_data/train/cloth/04289_00.jpg
raw_data/train/images/04291_00.jpg,raw_data/train/image-parse-v3/04291_00.png,raw_data/train/cloth/04291_00.jpg
raw_data/train/images/04292_00.jpg,raw_data/train/image-parse-v3/04292_00.png,raw_data/train/cloth/04292_00.jpg
raw_data/train/images/04294_00.jpg,raw_data/train/image-parse-v3/04294_00.png,raw_data/train/cloth/04294_00.jpg
raw_data/train/images/04295_00.jpg,raw_data/train/image-parse-v3/04295_00.png,raw_data/train/cloth/04295_00.jpg
raw_data/train/images/04296_00.jpg,raw_data/train/image-parse-v3/04296_00.png,raw_data/train/cloth/04296_00.jpg
raw_data/train/images/04297_00.jpg,raw_data/train/image-parse-v3/04297_00.png,raw_data/train/cloth/04297_00.jpg
raw_data/train/images/04299_00.jpg,raw_data/train/image-parse-v3/04299_00.png,raw_data/train/cloth/04299_00.jpg
raw_data/train/images/04300_00.jpg,raw_data/train/image-parse-v3/04300_00.png,raw_data/train/cloth/04300_00.jpg
raw_data/train/images/04301_00.jpg,raw_data/train/image-parse-v3/04301_00.png,raw_data/train/cloth/04301_00.jpg
raw_data/train/images/04302_00.jpg,raw_data/train/image-parse-v3/04302_00.png,raw_data/train/cloth/04302_00.jpg
raw_data/train/images/04303_00.jpg,raw_data/train/image-parse-v3/04303_00.png,raw_data/train/cloth/04303_00.jpg
raw_data/train/images/04304_00.jpg,raw_data/train/image-parse-v3/04304_00.png,raw_data/train/cloth/04304_00.jpg
raw_data/train/images/04305_00.jpg,raw_data/train/image-parse-v3/04305_00.png,raw_data/train/cloth/04305_00.jpg
raw_data/train/images/04306_00.jpg,raw_data/train/image-parse-v3/04306_00.png,raw_data/train/cloth/04306_00.jpg
raw_data/train/images/04308_00.jpg,raw_data/train/image-parse-v3/04308_00.png,raw_data/train/cloth/04308_00.jpg
raw_data/train/images/04309_00.jpg,raw_data/train/image-parse-v3/04309_00.png,raw_data/train/cloth/04309_00.jpg
raw_data/train/images/04310_00.jpg,raw_data/train/image-parse-v3/04310_00.png,raw_data/train/cloth/04310_00.jpg
raw_data/train/images/04311_00.jpg,raw_data/train/image-parse-v3/04311_00.png,raw_data/train/cloth/04311_00.jpg
raw_data/train/images/04314_00.jpg,raw_data/train/image-parse-v3/04314_00.png,raw_data/train/cloth/04314_00.jpg
raw_data/train/images/04315_00.jpg,raw_data/train/image-parse-v3/04315_00.png,raw_data/train/cloth/04315_00.jpg
raw_data/train/images/04316_00.jpg,raw_data/train/image-parse-v3/04316_00.png,raw_data/train/cloth/04316_00.jpg
raw_data/train/images/04319_00.jpg,raw_data/train/image-parse-v3/04319_00.png,raw_data/train/cloth/04319_00.jpg
raw_data/train/images/04320_00.jpg,raw_data/train/image-parse-v3/04320_00.png,raw_data/train/cloth/04320_00.jpg
raw_data/train/images/04321_00.jpg,raw_data/train/image-parse-v3/04321_00.png,raw_data/train/cloth/04321_00.jpg
raw_data/train/images/04322_00.jpg,raw_data/train/image-parse-v3/04322_00.png,raw_data/train/cloth/04322_00.jpg
raw_data/train/images/04323_00.jpg,raw_data/train/image-parse-v3/04323_00.png,raw_data/train/cloth/04323_00.jpg
raw_data/train/images/04324_00.jpg,raw_data/train/image-parse-v3/04324_00.png,raw_data/train/cloth/04324_00.jpg
raw_data/train/images/04326_00.jpg,raw_data/train/image-parse-v3/04326_00.png,raw_data/train/cloth/04326_00.jpg
raw_data/train/images/04327_00.jpg,raw_data/train/image-parse-v3/04327_00.png,raw_data/train/cloth/04327_00.jpg
raw_data/train/images/04328_00.jpg,raw_data/train/image-parse-v3/04328_00.png,raw_data/train/cloth/04328_00.jpg
raw_data/train/images/04329_00.jpg,raw_data/train/image-parse-v3/04329_00.png,raw_data/train/cloth/04329_00.jpg
raw_data/train/images/04331_00.jpg,raw_data/train/image-parse-v3/04331_00.png,raw_data/train/cloth/04331_00.jpg
raw_data/train/images/04332_00.jpg,raw_data/train/image-parse-v3/04332_00.png,raw_data/train/cloth/04332_00.jpg
raw_data/train/images/04333_00.jpg,raw_data/train/image-parse-v3/04333_00.png,raw_data/train/cloth/04333_00.jpg
raw_data/train/images/04334_00.jpg,raw_data/train/image-parse-v3/04334_00.png,raw_data/train/cloth/04334_00.jpg
raw_data/train/images/04336_00.jpg,raw_data/train/image-parse-v3/04336_00.png,raw_data/train/cloth/04336_00.jpg
raw_data/train/images/04337_00.jpg,raw_data/train/image-parse-v3/04337_00.png,raw_data/train/cloth/04337_00.jpg
raw_data/train/images/04338_00.jpg,raw_data/train/image-parse-v3/04338_00.png,raw_data/train/cloth/04338_00.jpg
raw_data/train/images/04340_00.jpg,raw_data/train/image-parse-v3/04340_00.png,raw_data/train/cloth/04340_00.jpg
raw_data/train/images/04341_00.jpg,raw_data/train/image-parse-v3/04341_00.png,raw_data/train/cloth/04341_00.jpg
raw_data/train/images/04343_00.jpg,raw_data/train/image-parse-v3/04343_00.png,raw_data/train/cloth/04343_00.jpg
raw_data/train/images/04344_00.jpg,raw_data/train/image-parse-v3/04344_00.png,raw_data/train/cloth/04344_00.jpg
raw_data/train/images/04345_00.jpg,raw_data/train/image-parse-v3/04345_00.png,raw_data/train/cloth/04345_00.jpg
raw_data/train/images/04346_00.jpg,raw_data/train/image-parse-v3/04346_00.png,raw_data/train/cloth/04346_00.jpg
raw_data/train/images/04347_00.jpg,raw_data/train/image-parse-v3/04347_00.png,raw_data/train/cloth/04347_00.jpg
raw_data/train/images/04348_00.jpg,raw_data/train/image-parse-v3/04348_00.png,raw_data/train/cloth/04348_00.jpg
raw_data/train/images/04349_00.jpg,raw_data/train/image-parse-v3/04349_00.png,raw_data/train/cloth/04349_00.jpg
raw_data/train/images/04350_00.jpg,raw_data/train/image-parse-v3/04350_00.png,raw_data/train/cloth/04350_00.jpg
raw_data/train/images/04352_00.jpg,raw_data/train/image-parse-v3/04352_00.png,raw_data/train/cloth/04352_00.jpg
raw_data/train/images/04353_00.jpg,raw_data/train/image-parse-v3/04353_00.png,raw_data/train/cloth/04353_00.jpg
raw_data/train/images/04354_00.jpg,raw_data/train/image-parse-v3/04354_00.png,raw_data/train/cloth/04354_00.jpg
raw_data/train/images/04355_00.jpg,raw_data/train/image-parse-v3/04355_00.png,raw_data/train/cloth/04355_00.jpg
raw_data/train/images/04356_00.jpg,raw_data/train/image-parse-v3/04356_00.png,raw_data/train/cloth/04356_00.jpg
raw_data/train/images/04357_00.jpg,raw_data/train/image-parse-v3/04357_00.png,raw_data/train/cloth/04357_00.jpg
raw_data/train/images/04358_00.jpg,raw_data/train/image-parse-v3/04358_00.png,raw_data/train/cloth/04358_00.jpg
raw_data/train/images/04360_00.jpg,raw_data/train/image-parse-v3/04360_00.png,raw_data/train/cloth/04360_00.jpg
raw_data/train/images/04361_00.jpg,raw_data/train/image-parse-v3/04361_00.png,raw_data/train/cloth/04361_00.jpg
raw_data/train/images/04362_00.jpg,raw_data/train/image-parse-v3/04362_00.png,raw_data/train/cloth/04362_00.jpg
raw_data/train/images/04363_00.jpg,raw_data/train/image-parse-v3/04363_00.png,raw_data/train/cloth/04363_00.jpg
raw_data/train/images/04364_00.jpg,raw_data/train/image-parse-v3/04364_00.png,raw_data/train/cloth/04364_00.jpg
raw_data/train/images/04365_00.jpg,raw_data/train/image-parse-v3/04365_00.png,raw_data/train/cloth/04365_00.jpg
raw_data/train/images/04366_00.jpg,raw_data/train/image-parse-v3/04366_00.png,raw_data/train/cloth/04366_00.jpg
raw_data/train/images/04367_00.jpg,raw_data/train/image-parse-v3/04367_00.png,raw_data/train/cloth/04367_00.jpg
raw_data/train/images/04368_00.jpg,raw_data/train/image-parse-v3/04368_00.png,raw_data/train/cloth/04368_00.jpg
raw_data/train/images/04369_00.jpg,raw_data/train/image-parse-v3/04369_00.png,raw_data/train/cloth/04369_00.jpg
raw_data/train/images/04370_00.jpg,raw_data/train/image-parse-v3/04370_00.png,raw_data/train/cloth/04370_00.jpg
raw_data/train/images/04371_00.jpg,raw_data/train/image-parse-v3/04371_00.png,raw_data/train/cloth/04371_00.jpg
raw_data/train/images/04372_00.jpg,raw_data/train/image-parse-v3/04372_00.png,raw_data/train/cloth/04372_00.jpg
raw_data/train/images/04373_00.jpg,raw_data/train/image-parse-v3/04373_00.png,raw_data/train/cloth/04373_00.jpg
raw_data/train/images/04374_00.jpg,raw_data/train/image-parse-v3/04374_00.png,raw_data/train/cloth/04374_00.jpg
raw_data/train/images/04375_00.jpg,raw_data/train/image-parse-v3/04375_00.png,raw_data/train/cloth/04375_00.jpg
raw_data/train/images/04377_00.jpg,raw_data/train/image-parse-v3/04377_00.png,raw_data/train/cloth/04377_00.jpg
raw_data/train/images/04378_00.jpg,raw_data/train/image-parse-v3/04378_00.png,raw_data/train/cloth/04378_00.jpg
raw_data/train/images/04379_00.jpg,raw_data/train/image-parse-v3/04379_00.png,raw_data/train/cloth/04379_00.jpg
raw_data/train/images/04380_00.jpg,raw_data/train/image-parse-v3/04380_00.png,raw_data/train/cloth/04380_00.jpg
raw_data/train/images/04381_00.jpg,raw_data/train/image-parse-v3/04381_00.png,raw_data/train/cloth/04381_00.jpg
raw_data/train/images/04382_00.jpg,raw_data/train/image-parse-v3/04382_00.png,raw_data/train/cloth/04382_00.jpg
raw_data/train/images/04383_00.jpg,raw_data/train/image-parse-v3/04383_00.png,raw_data/train/cloth/04383_00.jpg
raw_data/train/images/04384_00.jpg,raw_data/train/image-parse-v3/04384_00.png,raw_data/train/cloth/04384_00.jpg
raw_data/train/images/04385_00.jpg,raw_data/train/image-parse-v3/04385_00.png,raw_data/train/cloth/04385_00.jpg
raw_data/train/images/04386_00.jpg,raw_data/train/image-parse-v3/04386_00.png,raw_data/train/cloth/04386_00.jpg
raw_data/train/images/04387_00.jpg,raw_data/train/image-parse-v3/04387_00.png,raw_data/train/cloth/04387_00.jpg
raw_data/train/images/04388_00.jpg,raw_data/train/image-parse-v3/04388_00.png,raw_data/train/cloth/04388_00.jpg
raw_data/train/images/04389_00.jpg,raw_data/train/image-parse-v3/04389_00.png,raw_data/train/cloth/04389_00.jpg
raw_data/train/images/04390_00.jpg,raw_data/train/image-parse-v3/04390_00.png,raw_data/train/cloth/04390_00.jpg
raw_data/train/images/04391_00.jpg,raw_data/train/image-parse-v3/04391_00.png,raw_data/train/cloth/04391_00.jpg
raw_data/train/images/04394_00.jpg,raw_data/train/image-parse-v3/04394_00.png,raw_data/train/cloth/04394_00.jpg
raw_data/train/images/04396_00.jpg,raw_data/train/image-parse-v3/04396_00.png,raw_data/train/cloth/04396_00.jpg
raw_data/train/images/04397_00.jpg,raw_data/train/image-parse-v3/04397_00.png,raw_data/train/cloth/04397_00.jpg
raw_data/train/images/04398_00.jpg,raw_data/train/image-parse-v3/04398_00.png,raw_data/train/cloth/04398_00.jpg
raw_data/train/images/04399_00.jpg,raw_data/train/image-parse-v3/04399_00.png,raw_data/train/cloth/04399_00.jpg
raw_data/train/images/04400_00.jpg,raw_data/train/image-parse-v3/04400_00.png,raw_data/train/cloth/04400_00.jpg
raw_data/train/images/04401_00.jpg,raw_data/train/image-parse-v3/04401_00.png,raw_data/train/cloth/04401_00.jpg
raw_data/train/images/04402_00.jpg,raw_data/train/image-parse-v3/04402_00.png,raw_data/train/cloth/04402_00.jpg
raw_data/train/images/04403_00.jpg,raw_data/train/image-parse-v3/04403_00.png,raw_data/train/cloth/04403_00.jpg
raw_data/train/images/04404_00.jpg,raw_data/train/image-parse-v3/04404_00.png,raw_data/train/cloth/04404_00.jpg
raw_data/train/images/04406_00.jpg,raw_data/train/image-parse-v3/04406_00.png,raw_data/train/cloth/04406_00.jpg
raw_data/train/images/04407_00.jpg,raw_data/train/image-parse-v3/04407_00.png,raw_data/train/cloth/04407_00.jpg
raw_data/train/images/04408_00.jpg,raw_data/train/image-parse-v3/04408_00.png,raw_data/train/cloth/04408_00.jpg
raw_data/train/images/04409_00.jpg,raw_data/train/image-parse-v3/04409_00.png,raw_data/train/cloth/04409_00.jpg
raw_data/train/images/04410_00.jpg,raw_data/train/image-parse-v3/04410_00.png,raw_data/train/cloth/04410_00.jpg
raw_data/train/images/04411_00.jpg,raw_data/train/image-parse-v3/04411_00.png,raw_data/train/cloth/04411_00.jpg
raw_data/train/images/04412_00.jpg,raw_data/train/image-parse-v3/04412_00.png,raw_data/train/cloth/04412_00.jpg
raw_data/train/images/04413_00.jpg,raw_data/train/image-parse-v3/04413_00.png,raw_data/train/cloth/04413_00.jpg
raw_data/train/images/04414_00.jpg,raw_data/train/image-parse-v3/04414_00.png,raw_data/train/cloth/04414_00.jpg
raw_data/train/images/04415_00.jpg,raw_data/train/image-parse-v3/04415_00.png,raw_data/train/cloth/04415_00.jpg
raw_data/train/images/04416_00.jpg,raw_data/train/image-parse-v3/04416_00.png,raw_data/train/cloth/04416_00.jpg
raw_data/train/images/04417_00.jpg,raw_data/train/image-parse-v3/04417_00.png,raw_data/train/cloth/04417_00.jpg
raw_data/train/images/04418_00.jpg,raw_data/train/image-parse-v3/04418_00.png,raw_data/train/cloth/04418_00.jpg
raw_data/train/images/04419_00.jpg,raw_data/train/image-parse-v3/04419_00.png,raw_data/train/cloth/04419_00.jpg
raw_data/train/images/04420_00.jpg,raw_data/train/image-parse-v3/04420_00.png,raw_data/train/cloth/04420_00.jpg
raw_data/train/images/04421_00.jpg,raw_data/train/image-parse-v3/04421_00.png,raw_data/train/cloth/04421_00.jpg
raw_data/train/images/04422_00.jpg,raw_data/train/image-parse-v3/04422_00.png,raw_data/train/cloth/04422_00.jpg
raw_data/train/images/04423_00.jpg,raw_data/train/image-parse-v3/04423_00.png,raw_data/train/cloth/04423_00.jpg
raw_data/train/images/04424_00.jpg,raw_data/train/image-parse-v3/04424_00.png,raw_data/train/cloth/04424_00.jpg
raw_data/train/images/04425_00.jpg,raw_data/train/image-parse-v3/04425_00.png,raw_data/train/cloth/04425_00.jpg
raw_data/train/images/04426_00.jpg,raw_data/train/image-parse-v3/04426_00.png,raw_data/train/cloth/04426_00.jpg
raw_data/train/images/04427_00.jpg,raw_data/train/image-parse-v3/04427_00.png,raw_data/train/cloth/04427_00.jpg
raw_data/train/images/04428_00.jpg,raw_data/train/image-parse-v3/04428_00.png,raw_data/train/cloth/04428_00.jpg
raw_data/train/images/04429_00.jpg,raw_data/train/image-parse-v3/04429_00.png,raw_data/train/cloth/04429_00.jpg
raw_data/train/images/04431_00.jpg,raw_data/train/image-parse-v3/04431_00.png,raw_data/train/cloth/04431_00.jpg
raw_data/train/images/04433_00.jpg,raw_data/train/image-parse-v3/04433_00.png,raw_data/train/cloth/04433_00.jpg
raw_data/train/images/04434_00.jpg,raw_data/train/image-parse-v3/04434_00.png,raw_data/train/cloth/04434_00.jpg
raw_data/train/images/04435_00.jpg,raw_data/train/image-parse-v3/04435_00.png,raw_data/train/cloth/04435_00.jpg
raw_data/train/images/04436_00.jpg,raw_data/train/image-parse-v3/04436_00.png,raw_data/train/cloth/04436_00.jpg
raw_data/train/images/04437_00.jpg,raw_data/train/image-parse-v3/04437_00.png,raw_data/train/cloth/04437_00.jpg
raw_data/train/images/04438_00.jpg,raw_data/train/image-parse-v3/04438_00.png,raw_data/train/cloth/04438_00.jpg
raw_data/train/images/04439_00.jpg,raw_data/train/image-parse-v3/04439_00.png,raw_data/train/cloth/04439_00.jpg
raw_data/train/images/04440_00.jpg,raw_data/train/image-parse-v3/04440_00.png,raw_data/train/cloth/04440_00.jpg
raw_data/train/images/04441_00.jpg,raw_data/train/image-parse-v3/04441_00.png,raw_data/train/cloth/04441_00.jpg
raw_data/train/images/04442_00.jpg,raw_data/train/image-parse-v3/04442_00.png,raw_data/train/cloth/04442_00.jpg
raw_data/train/images/04443_00.jpg,raw_data/train/image-parse-v3/04443_00.png,raw_data/train/cloth/04443_00.jpg
raw_data/train/images/04444_00.jpg,raw_data/train/image-parse-v3/04444_00.png,raw_data/train/cloth/04444_00.jpg
raw_data/train/images/04445_00.jpg,raw_data/train/image-parse-v3/04445_00.png,raw_data/train/cloth/04445_00.jpg
raw_data/train/images/04446_00.jpg,raw_data/train/image-parse-v3/04446_00.png,raw_data/train/cloth/04446_00.jpg
raw_data/train/images/04447_00.jpg,raw_data/train/image-parse-v3/04447_00.png,raw_data/train/cloth/04447_00.jpg
raw_data/train/images/04448_00.jpg,raw_data/train/image-parse-v3/04448_00.png,raw_data/train/cloth/04448_00.jpg
raw_data/train/images/04451_00.jpg,raw_data/train/image-parse-v3/04451_00.png,raw_data/train/cloth/04451_00.jpg
raw_data/train/images/04453_00.jpg,raw_data/train/image-parse-v3/04453_00.png,raw_data/train/cloth/04453_00.jpg
raw_data/train/images/04454_00.jpg,raw_data/train/image-parse-v3/04454_00.png,raw_data/train/cloth/04454_00.jpg
raw_data/train/images/04455_00.jpg,raw_data/train/image-parse-v3/04455_00.png,raw_data/train/cloth/04455_00.jpg
raw_data/train/images/04456_00.jpg,raw_data/train/image-parse-v3/04456_00.png,raw_data/train/cloth/04456_00.jpg
raw_data/train/images/04457_00.jpg,raw_data/train/image-parse-v3/04457_00.png,raw_data/train/cloth/04457_00.jpg
raw_data/train/images/04458_00.jpg,raw_data/train/image-parse-v3/04458_00.png,raw_data/train/cloth/04458_00.jpg
raw_data/train/images/04459_00.jpg,raw_data/train/image-parse-v3/04459_00.png,raw_data/train/cloth/04459_00.jpg
raw_data/train/images/04460_00.jpg,raw_data/train/image-parse-v3/04460_00.png,raw_data/train/cloth/04460_00.jpg
raw_data/train/images/04461_00.jpg,raw_data/train/image-parse-v3/04461_00.png,raw_data/train/cloth/04461_00.jpg
raw_data/train/images/04462_00.jpg,raw_data/train/image-parse-v3/04462_00.png,raw_data/train/cloth/04462_00.jpg
raw_data/train/images/04463_00.jpg,raw_data/train/image-parse-v3/04463_00.png,raw_data/train/cloth/04463_00.jpg
raw_data/train/images/04464_00.jpg,raw_data/train/image-parse-v3/04464_00.png,raw_data/train/cloth/04464_00.jpg
raw_data/train/images/04465_00.jpg,raw_data/train/image-parse-v3/04465_00.png,raw_data/train/cloth/04465_00.jpg
raw_data/train/images/04466_00.jpg,raw_data/train/image-parse-v3/04466_00.png,raw_data/train/cloth/04466_00.jpg
raw_data/train/images/04467_00.jpg,raw_data/train/image-parse-v3/04467_00.png,raw_data/train/cloth/04467_00.jpg
raw_data/train/images/04468_00.jpg,raw_data/train/image-parse-v3/04468_00.png,raw_data/train/cloth/04468_00.jpg
raw_data/train/images/04470_00.jpg,raw_data/train/image-parse-v3/04470_00.png,raw_data/train/cloth/04470_00.jpg
raw_data/train/images/04472_00.jpg,raw_data/train/image-parse-v3/04472_00.png,raw_data/train/cloth/04472_00.jpg
raw_data/train/images/04473_00.jpg,raw_data/train/image-parse-v3/04473_00.png,raw_data/train/cloth/04473_00.jpg
raw_data/train/images/04474_00.jpg,raw_data/train/image-parse-v3/04474_00.png,raw_data/train/cloth/04474_00.jpg
raw_data/train/images/04475_00.jpg,raw_data/train/image-parse-v3/04475_00.png,raw_data/train/cloth/04475_00.jpg
raw_data/train/images/04476_00.jpg,raw_data/train/image-parse-v3/04476_00.png,raw_data/train/cloth/04476_00.jpg
raw_data/train/images/04477_00.jpg,raw_data/train/image-parse-v3/04477_00.png,raw_data/train/cloth/04477_00.jpg
raw_data/train/images/04478_00.jpg,raw_data/train/image-parse-v3/04478_00.png,raw_data/train/cloth/04478_00.jpg
raw_data/train/images/04479_00.jpg,raw_data/train/image-parse-v3/04479_00.png,raw_data/train/cloth/04479_00.jpg
raw_data/train/images/04480_00.jpg,raw_data/train/image-parse-v3/04480_00.png,raw_data/train/cloth/04480_00.jpg
raw_data/train/images/04481_00.jpg,raw_data/train/image-parse-v3/04481_00.png,raw_data/train/cloth/04481_00.jpg
raw_data/train/images/04482_00.jpg,raw_data/train/image-parse-v3/04482_00.png,raw_data/train/cloth/04482_00.jpg
raw_data/train/images/04483_00.jpg,raw_data/train/image-parse-v3/04483_00.png,raw_data/train/cloth/04483_00.jpg
raw_data/train/images/04484_00.jpg,raw_data/train/image-parse-v3/04484_00.png,raw_data/train/cloth/04484_00.jpg
raw_data/train/images/04486_00.jpg,raw_data/train/image-parse-v3/04486_00.png,raw_data/train/cloth/04486_00.jpg
raw_data/train/images/04487_00.jpg,raw_data/train/image-parse-v3/04487_00.png,raw_data/train/cloth/04487_00.jpg
raw_data/train/images/04489_00.jpg,raw_data/train/image-parse-v3/04489_00.png,raw_data/train/cloth/04489_00.jpg
raw_data/train/images/04490_00.jpg,raw_data/train/image-parse-v3/04490_00.png,raw_data/train/cloth/04490_00.jpg
raw_data/train/images/04491_00.jpg,raw_data/train/image-parse-v3/04491_00.png,raw_data/train/cloth/04491_00.jpg
raw_data/train/images/04494_00.jpg,raw_data/train/image-parse-v3/04494_00.png,raw_data/train/cloth/04494_00.jpg
raw_data/train/images/04495_00.jpg,raw_data/train/image-parse-v3/04495_00.png,raw_data/train/cloth/04495_00.jpg
raw_data/train/images/04496_00.jpg,raw_data/train/image-parse-v3/04496_00.png,raw_data/train/cloth/04496_00.jpg
raw_data/train/images/04497_00.jpg,raw_data/train/image-parse-v3/04497_00.png,raw_data/train/cloth/04497_00.jpg
raw_data/train/images/04498_00.jpg,raw_data/train/image-parse-v3/04498_00.png,raw_data/train/cloth/04498_00.jpg
raw_data/train/images/04500_00.jpg,raw_data/train/image-parse-v3/04500_00.png,raw_data/train/cloth/04500_00.jpg
raw_data/train/images/04501_00.jpg,raw_data/train/image-parse-v3/04501_00.png,raw_data/train/cloth/04501_00.jpg
raw_data/train/images/04502_00.jpg,raw_data/train/image-parse-v3/04502_00.png,raw_data/train/cloth/04502_00.jpg
raw_data/train/images/04503_00.jpg,raw_data/train/image-parse-v3/04503_00.png,raw_data/train/cloth/04503_00.jpg
raw_data/train/images/04504_00.jpg,raw_data/train/image-parse-v3/04504_00.png,raw_data/train/cloth/04504_00.jpg
raw_data/train/images/04505_00.jpg,raw_data/train/image-parse-v3/04505_00.png,raw_data/train/cloth/04505_00.jpg
raw_data/train/images/04506_00.jpg,raw_data/train/image-parse-v3/04506_00.png,raw_data/train/cloth/04506_00.jpg
raw_data/train/images/04507_00.jpg,raw_data/train/image-parse-v3/04507_00.png,raw_data/train/cloth/04507_00.jpg
raw_data/train/images/04508_00.jpg,raw_data/train/image-parse-v3/04508_00.png,raw_data/train/cloth/04508_00.jpg
raw_data/train/images/04510_00.jpg,raw_data/train/image-parse-v3/04510_00.png,raw_data/train/cloth/04510_00.jpg
raw_data/train/images/04511_00.jpg,raw_data/train/image-parse-v3/04511_00.png,raw_data/train/cloth/04511_00.jpg
raw_data/train/images/04513_00.jpg,raw_data/train/image-parse-v3/04513_00.png,raw_data/train/cloth/04513_00.jpg
raw_data/train/images/04515_00.jpg,raw_data/train/image-parse-v3/04515_00.png,raw_data/train/cloth/04515_00.jpg
raw_data/train/images/04516_00.jpg,raw_data/train/image-parse-v3/04516_00.png,raw_data/train/cloth/04516_00.jpg
raw_data/train/images/04519_00.jpg,raw_data/train/image-parse-v3/04519_00.png,raw_data/train/cloth/04519_00.jpg
raw_data/train/images/04520_00.jpg,raw_data/train/image-parse-v3/04520_00.png,raw_data/train/cloth/04520_00.jpg
raw_data/train/images/04521_00.jpg,raw_data/train/image-parse-v3/04521_00.png,raw_data/train/cloth/04521_00.jpg
raw_data/train/images/04522_00.jpg,raw_data/train/image-parse-v3/04522_00.png,raw_data/train/cloth/04522_00.jpg
raw_data/train/images/04524_00.jpg,raw_data/train/image-parse-v3/04524_00.png,raw_data/train/cloth/04524_00.jpg
raw_data/train/images/04525_00.jpg,raw_data/train/image-parse-v3/04525_00.png,raw_data/train/cloth/04525_00.jpg
raw_data/train/images/04526_00.jpg,raw_data/train/image-parse-v3/04526_00.png,raw_data/train/cloth/04526_00.jpg
raw_data/train/images/04527_00.jpg,raw_data/train/image-parse-v3/04527_00.png,raw_data/train/cloth/04527_00.jpg
raw_data/train/images/04529_00.jpg,raw_data/train/image-parse-v3/04529_00.png,raw_data/train/cloth/04529_00.jpg
raw_data/train/images/04530_00.jpg,raw_data/train/image-parse-v3/04530_00.png,raw_data/train/cloth/04530_00.jpg
raw_data/train/images/04531_00.jpg,raw_data/train/image-parse-v3/04531_00.png,raw_data/train/cloth/04531_00.jpg
raw_data/train/images/04532_00.jpg,raw_data/train/image-parse-v3/04532_00.png,raw_data/train/cloth/04532_00.jpg
raw_data/train/images/04533_00.jpg,raw_data/train/image-parse-v3/04533_00.png,raw_data/train/cloth/04533_00.jpg
raw_data/train/images/04534_00.jpg,raw_data/train/image-parse-v3/04534_00.png,raw_data/train/cloth/04534_00.jpg
raw_data/train/images/04535_00.jpg,raw_data/train/image-parse-v3/04535_00.png,raw_data/train/cloth/04535_00.jpg
raw_data/train/images/04536_00.jpg,raw_data/train/image-parse-v3/04536_00.png,raw_data/train/cloth/04536_00.jpg
raw_data/train/images/04537_00.jpg,raw_data/train/image-parse-v3/04537_00.png,raw_data/train/cloth/04537_00.jpg
raw_data/train/images/04538_00.jpg,raw_data/train/image-parse-v3/04538_00.png,raw_data/train/cloth/04538_00.jpg
raw_data/train/images/04539_00.jpg,raw_data/train/image-parse-v3/04539_00.png,raw_data/train/cloth/04539_00.jpg
raw_data/train/images/04540_00.jpg,raw_data/train/image-parse-v3/04540_00.png,raw_data/train/cloth/04540_00.jpg
raw_data/train/images/04541_00.jpg,raw_data/train/image-parse-v3/04541_00.png,raw_data/train/cloth/04541_00.jpg
raw_data/train/images/04542_00.jpg,raw_data/train/image-parse-v3/04542_00.png,raw_data/train/cloth/04542_00.jpg
raw_data/train/images/04543_00.jpg,raw_data/train/image-parse-v3/04543_00.png,raw_data/train/cloth/04543_00.jpg
raw_data/train/images/04544_00.jpg,raw_data/train/image-parse-v3/04544_00.png,raw_data/train/cloth/04544_00.jpg
raw_data/train/images/04546_00.jpg,raw_data/train/image-parse-v3/04546_00.png,raw_data/train/cloth/04546_00.jpg
raw_data/train/images/04547_00.jpg,raw_data/train/image-parse-v3/04547_00.png,raw_data/train/cloth/04547_00.jpg
raw_data/train/images/04548_00.jpg,raw_data/train/image-parse-v3/04548_00.png,raw_data/train/cloth/04548_00.jpg
raw_data/train/images/04549_00.jpg,raw_data/train/image-parse-v3/04549_00.png,raw_data/train/cloth/04549_00.jpg
raw_data/train/images/04550_00.jpg,raw_data/train/image-parse-v3/04550_00.png,raw_data/train/cloth/04550_00.jpg
raw_data/train/images/04551_00.jpg,raw_data/train/image-parse-v3/04551_00.png,raw_data/train/cloth/04551_00.jpg
raw_data/train/images/04552_00.jpg,raw_data/train/image-parse-v3/04552_00.png,raw_data/train/cloth/04552_00.jpg
raw_data/train/images/04553_00.jpg,raw_data/train/image-parse-v3/04553_00.png,raw_data/train/cloth/04553_00.jpg
raw_data/train/images/04554_00.jpg,raw_data/train/image-parse-v3/04554_00.png,raw_data/train/cloth/04554_00.jpg
raw_data/train/images/04555_00.jpg,raw_data/train/image-parse-v3/04555_00.png,raw_data/train/cloth/04555_00.jpg
raw_data/train/images/04556_00.jpg,raw_data/train/image-parse-v3/04556_00.png,raw_data/train/cloth/04556_00.jpg
raw_data/train/images/04558_00.jpg,raw_data/train/image-parse-v3/04558_00.png,raw_data/train/cloth/04558_00.jpg
raw_data/train/images/04560_00.jpg,raw_data/train/image-parse-v3/04560_00.png,raw_data/train/cloth/04560_00.jpg
raw_data/train/images/04563_00.jpg,raw_data/train/image-parse-v3/04563_00.png,raw_data/train/cloth/04563_00.jpg
raw_data/train/images/04565_00.jpg,raw_data/train/image-parse-v3/04565_00.png,raw_data/train/cloth/04565_00.jpg
